variable_id,description,pct_nonnegative
n_lchchkfh4,natchild no. 4: Date of birth check - resident biological child,0.5216
n_lchyd4fh4,natchild no. 4: Year biological child died,0.0197
n_lchsxfh4,"natchild no. 4: Sex of non-resident, deceased or stillborn biological child, or",0.7837
n_lchdoby4,natchild no. 4: Year of birth of non-resident or deceased biological child or bi,0.7076
n_lbchhgmis4,natchild no. 4: Child's other parent lives in household,0.031
n_lchalfh4,natchild no. 4: Child age last lived with resp,0.6738
n_bwtxpfh4,natchild no. 4: Child born when expected,0.203
n_bwtelfh4,natchild no. 4: Child born early or late,0.0818
n_bwtwkfh4,natchild no. 4: Weeks early or late,0.0818
n_bwtfh4,natchild no. 4: Birthweight,0.1804
n_bwtlbfh4,natchild no. 4: Birthweight in pounds,0.1551
n_bwtozfh4,natchild no. 4: Birthweight in ounces,0.1551
n_bwtkfh4,natchild no. 4: Birthweight kilograms,0.0226
n_bwtg5fh4,natchild no. 4: Birthweight: more than 5.5lbs (2.5kg),0.0282
n_pregcesfh4,natchild no. 4: Cesarean delivery,0.2086
n_nbclmprbfh4,natchild no. 4: Problems calming child,0.0113
n_nbfussfh4,natchild no. 4: Amount of fussing or crying,0.0113
n_nbsleepfh4,natchild no. 4: Time for child to settle into sleep,0.0113
n_nbwakesfh4,natchild no. 4: Number of times child wakes at night,0.0113
n_nbrefeatfh4,natchild no. 4: Refuses to eat statement,0.0113
n_nbnoappfh4,natchild no. 4: No appetite statement,0.0113
n_reltopwcbfh4,natchild no. 4: Relationship to child's mother/father,0.0789
n_lchlvfh5,natchild no. 5: Child resident - biological,0.4342
n_lchnofh5,natchild no. 5: PNO of resident biological child,0.1635
n_lchchkfh5,natchild no. 5: Date of birth check - resident biological child,0.1551
n_lchyd4fh5,natchild no. 5: Year biological child died,0.0169
n_lchsxfh5,"natchild no. 5: Sex of non-resident, deceased or stillborn biological child, or",0.2735
n_lchdoby5,natchild no. 5: Year of birth of non-resident or deceased biological child or bi,0.2509
n_lbchhgmis5,natchild no. 5: Child's other parent lives in household,0.0056
n_lchalfh5,natchild no. 5: Child age last lived with resp,0.2368
n_bwtxpfh5,natchild no. 5: Child born when expected,0.0592
n_bwtelfh5,natchild no. 5: Child born early or late,0.0282
n_bwtwkfh5,natchild no. 5: Weeks early or late,0.0282
n_bwtfh5,natchild no. 5: Birthweight,0.0451
n_bwtlbfh5,natchild no. 5: Birthweight in pounds,0.0366
n_bwtozfh5,natchild no. 5: Birthweight in ounces,0.0366
n_bwtkfh5,natchild no. 5: Birthweight kilograms,0.0056
n_bwtg5fh5,natchild no. 5: Birthweight: more than 5.5lbs (2.5kg),0.0169
n_pregcesfh5,natchild no. 5: Cesarean delivery,0.0592
n_nbclmprbfh5,natchild no. 5: Problems calming child,0.0056
n_nbfussfh5,natchild no. 5: Amount of fussing or crying,0.0056
n_nbsleepfh5,natchild no. 5: Time for child to settle into sleep,0.0056
n_nbwakesfh5,natchild no. 5: Number of times child wakes at night,0.0056
n_nbrefeatfh5,natchild no. 5: Refuses to eat statement,0.0056
n_nbnoappfh5,natchild no. 5: No appetite statement,0.0056
n_reltopwcbfh5,natchild no. 5: Relationship to child's mother/father,0.0338
n_lchlvfh6,natchild no. 6: Child resident - biological,0.1692
n_lchnofh6,natchild no. 6: PNO of resident biological child,0.0677
n_lchchkfh6,natchild no. 6: Date of birth check - resident biological child,0.062
n_lchyd4fh6,natchild no. 6: Year biological child died,0.0113
n_lchsxfh6,"natchild no. 6: Sex of non-resident, deceased or stillborn biological child, or",0.1015
n_lchdoby6,natchild no. 6: Year of birth of non-resident or deceased biological child or bi,0.093
n_lbchhgmis6,natchild no. 6: Child's other parent lives in household,0.0028
n_lchalfh6,natchild no. 6: Child age last lived with resp,0.0874
n_bwtxpfh6,natchild no. 6: Child born when expected,0.0169
n_bwtelfh6,natchild no. 6: Child born early or late,0.0056
n_bwtwkfh6,natchild no. 6: Weeks early or late,0.0056
n_bwtfh6,natchild no. 6: Birthweight,0.0085
n_bwtlbfh6,natchild no. 6: Birthweight in pounds,0.0085
n_bwtozfh6,natchild no. 6: Birthweight in ounces,0.0085
n_bwtkfh6,natchild no. 6: Birthweight kilograms,0.0
n_bwtg5fh6,natchild no. 6: Birthweight: more than 5.5lbs (2.5kg),0.0056
n_pregcesfh6,natchild no. 6: Cesarean delivery,0.0169
n_nbclmprbfh6,natchild no. 6: Problems calming child,0.0028
n_nbfussfh6,natchild no. 6: Amount of fussing or crying,0.0028
n_nbsleepfh6,natchild no. 6: Time for child to settle into sleep,0.0028
n_nbwakesfh6,natchild no. 6: Number of times child wakes at night,0.0028
n_nbrefeatfh6,natchild no. 6: Refuses to eat statement,0.0028
n_nbnoappfh6,natchild no. 6: No appetite statement,0.0028
n_reltopwcbfh6,natchild no. 6: Relationship to child's mother/father,0.0113
n_lchlvfh7,natchild no. 7: Child resident - biological,0.0451
n_lchnofh7,natchild no. 7: PNO of resident biological child,0.0226
n_lchchkfh7,natchild no. 7: Date of birth check - resident biological child,0.0226
n_lchyd4fh7,natchild no. 7: Year biological child died,0.0056
n_lchsxfh7,"natchild no. 7: Sex of non-resident, deceased or stillborn biological child, or",0.0226
n_lchdoby7,natchild no. 7: Year of birth of non-resident or deceased biological child or bi,0.0169
n_lbchhgmis7,natchild no. 7: Child's other parent lives in household,0.0
n_lchalfh7,natchild no. 7: Child age last lived with resp,0.0169
n_bwtxpfh7,natchild no. 7: Child born when expected,0.0085
n_bwtelfh7,natchild no. 7: Child born early or late,0.0028
n_bwtwkfh7,natchild no. 7: Weeks early or late,0.0028
n_bwtfh7,natchild no. 7: Birthweight,0.0056
n_bwtlbfh7,natchild no. 7: Birthweight in pounds,0.0056
n_bwtozfh7,natchild no. 7: Birthweight in ounces,0.0056
n_bwtkfh7,natchild no. 7: Birthweight kilograms,0.0
n_bwtg5fh7,natchild no. 7: Birthweight: more than 5.5lbs (2.5kg),0.0028
n_pregcesfh7,natchild no. 7: Cesarean delivery,0.0085
n_nbclmprbfh7,natchild no. 7: Problems calming child,0.0028
n_nbfussfh7,natchild no. 7: Amount of fussing or crying,0.0028
n_nbsleepfh7,natchild no. 7: Time for child to settle into sleep,0.0028
n_nbwakesfh7,natchild no. 7: Number of times child wakes at night,0.0028
n_nbrefeatfh7,natchild no. 7: Refuses to eat statement,0.0028
n_nbnoappfh7,natchild no. 7: No appetite statement,0.0028
n_reltopwcbfh7,natchild no. 7: Relationship to child's mother/father,0.0
n_lchlvfh8,natchild no. 8: Child resident - biological,0.0085
n_lchnofh8,natchild no. 8: PNO of resident biological child,0.0028
n_lchchkfh8,natchild no. 8: Date of birth check - resident biological child,0.0028
n_lchyd4fh8,natchild no. 8: Year biological child died,0.0
n_lchsxfh8,"natchild no. 8: Sex of non-resident, deceased or stillborn biological child, or",0.0056
n_lchdoby8,natchild no. 8: Year of birth of non-resident or deceased biological child or bi,0.0028
n_lbchhgmis8,natchild no. 8: Child's other parent lives in household,0.0
n_lchalfh8,natchild no. 8: Child age last lived with resp,0.0028
n_bwtxpfh8,natchild no. 8: Child born when expected,0.0
n_bwtelfh8,natchild no. 8: Child born early or late,0.0
n_bwtwkfh8,natchild no. 8: Weeks early or late,0.0
n_bwtfh8,natchild no. 8: Birthweight,0.0
n_bwtlbfh8,natchild no. 8: Birthweight in pounds,0.0
n_bwtozfh8,natchild no. 8: Birthweight in ounces,0.0
n_bwtkfh8,natchild no. 8: Birthweight kilograms,0.0
n_bwtg5fh8,natchild no. 8: Birthweight: more than 5.5lbs (2.5kg),0.0
n_pregcesfh8,natchild no. 8: Cesarean delivery,0.0
n_nbclmprbfh8,natchild no. 8: Problems calming child,0.0
n_nbfussfh8,natchild no. 8: Amount of fussing or crying,0.0
n_nbsleepfh8,natchild no. 8: Time for child to settle into sleep,0.0
n_nbwakesfh8,natchild no. 8: Number of times child wakes at night,0.0
n_nbrefeatfh8,natchild no. 8: Refuses to eat statement,0.0
n_nbnoappfh8,natchild no. 8: No appetite statement,0.0
n_reltopwcbfh8,natchild no. 8: Relationship to child's mother/father,0.0
n_lchlvfh9,natchild no. 9: Child resident - biological,0.0
n_lchnofh9,natchild no. 9: PNO of resident biological child,0.0
n_lchchkfh9,natchild no. 9: Date of birth check - resident biological child,0.0
n_lchyd4fh9,natchild no. 9: Year biological child died,0.0
n_lchsxfh9,"natchild no. 9: Sex of non-resident, deceased or stillborn biological child, or",0.0
n_lchdoby9,natchild no. 9: Year of birth of non-resident or deceased biological child or bi,0.0
n_lbchhgmis9,natchild no. 9: Child's other parent lives in household,0.0
n_lchalfh9,natchild no. 9: Child age last lived with resp,0.0
n_bwtxpfh9,natchild no. 9: Child born when expected,0.0
n_bwtelfh9,natchild no. 9: Child born early or late,0.0
n_bwtwkfh9,natchild no. 9: Weeks early or late,0.0
n_bwtfh9,natchild no. 9: Birthweight,0.0
n_bwtlbfh9,natchild no. 9: Birthweight in pounds,0.0
n_bwtozfh9,natchild no. 9: Birthweight in ounces,0.0
n_bwtkfh9,natchild no. 9: Birthweight kilograms,0.0
n_bwtg5fh9,natchild no. 9: Birthweight: more than 5.5lbs (2.5kg),0.0
n_pregcesfh9,natchild no. 9: Cesarean delivery,0.0
n_nbclmprbfh9,natchild no. 9: Problems calming child,0.0
n_nbfussfh9,natchild no. 9: Amount of fussing or crying,0.0
n_nbsleepfh9,natchild no. 9: Time for child to settle into sleep,0.0
n_nbwakesfh9,natchild no. 9: Number of times child wakes at night,0.0
n_nbrefeatfh9,natchild no. 9: Refuses to eat statement,0.0
n_nbnoappfh9,natchild no. 9: No appetite statement,0.0
n_reltopwcbfh9,natchild no. 9: Relationship to child's mother/father,0.0
n_ncrrc_1,ncrrc no. 1: Age of child,0.0732
n_ncrrd_1,ncrrc no. 1: Child lives with,0.06
n_ncrrxxf_1,ncrrc no. 1: Child sex,0.0585
n_ncrrc_2,ncrrc no. 2: Age of child,0.0293
n_ncrrd_2,ncrrc no. 2: Child lives with,0.022
n_ncrrxxf_2,ncrrc no. 2: Child sex,0.022
n_ncrrc_3,ncrrc no. 3: Age of child,0.0088
n_ncrrd_3,ncrrc no. 3: Child lives with,0.0044
n_ncrrxxf_3,ncrrc no. 3: Child sex,0.0044
n_nonresch2id_1,"nonreschild no. 1: Identification number for each Step, Biological or Adopted ch",1.497
n_pwcparnam_1,nonreschild no. 1: Other parent code,0.062
n_nrclives_1,nonreschild no. 1: Non-res child mostly lives with,1.435
n_livedwithnrc_1,nonreschild no. 1: Child ever lived with Respondent,1.4209
n_mthslwc_1,nonreschild no. 1: Months since Respondent lived with child,0.5244
n_yrslwc_1,nonreschild no. 1: Years since Respondent lived with child,0.5582
n_nrcbirthc_1,nonreschild no. 1: Name on child's birth certificate,0.9416
n_seekidnrc_1,nonreschild no. 1: How often contact child outside HH,1.4096
n_seekidnrc1_1,nonreschild no. 1: How often remote contact child outside HH,1.4124
n_reltopwc_1,nonreschild no. 1: Relationship to child's mother/father,1.2658
n_pwcseparatem_1,nonreschild no. 1: Months since separated from child's parent,0.8148
n_pwcseparatey_1,nonreschild no. 1: Years since separated from child's parent,0.874
n_nonresch2id_2,"nonreschild no. 2: Identification number for each Step, Biological or Adopted ch",0.6033
n_pwcparnam_2,nonreschild no. 2: Other parent code,0.062
n_nrclives_2,nonreschild no. 2: Non-res child mostly lives with,0.5695
n_livedwithnrc_2,nonreschild no. 2: Child ever lived with Respondent,0.5667
n_mthslwc_2,nonreschild no. 2: Months since Respondent lived with child,0.2114
n_yrslwc_2,nonreschild no. 2: Years since Respondent lived with child,0.2284
n_nrcbirthc_2,nonreschild no. 2: Name on child's birth certificate,0.3721
n_seekidnrc_2,nonreschild no. 2: How often contact child outside HH,0.5582
n_seekidnrc1_2,nonreschild no. 2: How often remote contact child outside HH,0.5497
n_reltopwc_2,nonreschild no. 2: Relationship to child's mother/father,0.1015
n_pwcseparatem_2,nonreschild no. 2: Months since separated from child's parent,0.0479
n_pwcseparatey_2,nonreschild no. 2: Years since separated from child's parent,0.0536
n_nonresch2id_3,"nonreschild no. 3: Identification number for each Step, Biological or Adopted ch",0.172
n_pwcparnam_3,nonreschild no. 3: Other parent code,0.0592
n_nrclives_3,nonreschild no. 3: Non-res child mostly lives with,0.1579
n_livedwithnrc_3,nonreschild no. 3: Child ever lived with Respondent,0.1607
n_mthslwc_3,nonreschild no. 3: Months since Respondent lived with child,0.0536
n_yrslwc_3,nonreschild no. 3: Years since Respondent lived with child,0.0536
n_nrcbirthc_3,nonreschild no. 3: Name on child's birth certificate,0.093
n_seekidnrc_3,nonreschild no. 3: How often contact child outside HH,0.1607
n_seekidnrc1_3,nonreschild no. 3: How often remote contact child outside HH,0.1522
n_reltopwc_3,nonreschild no. 3: Relationship to child's mother/father,0.0254
n_pwcseparatem_3,nonreschild no. 3: Months since separated from child's parent,0.0056
n_pwcseparatey_3,nonreschild no. 3: Years since separated from child's parent,0.0056
n_nonresch2id_4,"nonreschild no. 4: Identification number for each Step, Biological or Adopted ch",0.0648
n_pwcparnam_4,nonreschild no. 4: Other parent code,0.0197
n_nrclives_4,nonreschild no. 4: Non-res child mostly lives with,0.0564
n_livedwithnrc_4,nonreschild no. 4: Child ever lived with Respondent,0.0564
n_mthslwc_4,nonreschild no. 4: Months since Respondent lived with child,0.0254
n_yrslwc_4,nonreschild no. 4: Years since Respondent lived with child,0.0254
n_nrcbirthc_4,nonreschild no. 4: Name on child's birth certificate,0.0395
n_seekidnrc_4,nonreschild no. 4: How often contact child outside HH,0.0536
n_seekidnrc1_4,nonreschild no. 4: How often remote contact child outside HH,0.0592
n_reltopwc_4,nonreschild no. 4: Relationship to child's mother/father,0.0028
n_pwcseparatem_4,nonreschild no. 4: Months since separated from child's parent,0.0028
n_pwcseparatey_4,nonreschild no. 4: Years since separated from child's parent,0.0028
n_nonresch2id_5,"nonreschild no. 5: Identification number for each Step, Biological or Adopted ch",0.0113
n_pwcparnam_5,nonreschild no. 5: Other parent code,0.0028
n_nrclives_5,nonreschild no. 5: Non-res child mostly lives with,0.0113
n_livedwithnrc_5,nonreschild no. 5: Child ever lived with Respondent,0.0113
n_mthslwc_5,nonreschild no. 5: Months since Respondent lived with child,0.0028
n_yrslwc_5,nonreschild no. 5: Years since Respondent lived with child,0.0028
n_nrcbirthc_5,nonreschild no. 5: Name on child's birth certificate,0.0113
n_seekidnrc_5,nonreschild no. 5: How often contact child outside HH,0.0113
n_seekidnrc1_5,nonreschild no. 5: How often remote contact child outside HH,0.0113
n_reltopwc_5,nonreschild no. 5: Relationship to child's mother/father,0.0028
n_pwcseparatem_5,nonreschild no. 5: Months since separated from child's parent,0.0028
n_pwcseparatey_5,nonreschild no. 5: Years since separated from child's parent,0.0028
n_nonresch2id_6,"nonreschild no. 6: Identification number for each Step, Biological or Adopted ch",0.0085
n_pwcparnam_6,nonreschild no. 6: Other parent code,0.0
n_nrclives_6,nonreschild no. 6: Non-res child mostly lives with,0.0085
n_livedwithnrc_6,nonreschild no. 6: Child ever lived with Respondent,0.0085
n_mthslwc_6,nonreschild no. 6: Months since Respondent lived with child,0.0028
n_yrslwc_6,nonreschild no. 6: Years since Respondent lived with child,0.0028
n_nrcbirthc_6,nonreschild no. 6: Name on child's birth certificate,0.0085
n_seekidnrc_6,nonreschild no. 6: How often contact child outside HH,0.0085
n_seekidnrc1_6,nonreschild no. 6: How often remote contact child outside HH,0.0085
n_reltopwc_6,nonreschild no. 6: Relationship to child's mother/father,0.0
n_pwcseparatem_6,nonreschild no. 6: Months since separated from child's parent,0.0
n_pwcseparatey_6,nonreschild no. 6: Years since separated from child's parent,0.0
n_nonresch2id_7,"nonreschild no. 7: Identification number for each Step, Biological or Adopted ch",0.0028
n_pwcparnam_7,nonreschild no. 7: Other parent code,0.0
n_nrclives_7,nonreschild no. 7: Non-res child mostly lives with,0.0028
n_livedwithnrc_7,nonreschild no. 7: Child ever lived with Respondent,0.0028
n_mthslwc_7,nonreschild no. 7: Months since Respondent lived with child,0.0
n_yrslwc_7,nonreschild no. 7: Years since Respondent lived with child,0.0
n_nrcbirthc_7,nonreschild no. 7: Name on child's birth certificate,0.0028
n_seekidnrc_7,nonreschild no. 7: How often contact child outside HH,0.0028
n_seekidnrc1_7,nonreschild no. 7: How often remote contact child outside HH,0.0028
n_reltopwc_7,nonreschild no. 7: Relationship to child's mother/father,0.0
n_pwcseparatem_7,nonreschild no. 7: Months since separated from child's parent,0.0
n_pwcseparatey_7,nonreschild no. 7: Years since separated from child's parent,0.0
n_nonresch2id_8,"nonreschild no. 8: Identification number for each Step, Biological or Adopted ch",0.0028
n_pwcparnam_8,nonreschild no. 8: Other parent code,0.0
n_nrclives_8,nonreschild no. 8: Non-res child mostly lives with,0.0028
n_livedwithnrc_8,nonreschild no. 8: Child ever lived with Respondent,0.0028
n_mthslwc_8,nonreschild no. 8: Months since Respondent lived with child,0.0
n_yrslwc_8,nonreschild no. 8: Years since Respondent lived with child,0.0
n_nrcbirthc_8,nonreschild no. 8: Name on child's birth certificate,0.0028
n_seekidnrc_8,nonreschild no. 8: How often contact child outside HH,0.0028
n_seekidnrc1_8,nonreschild no. 8: How often remote contact child outside HH,0.0028
n_reltopwc_8,nonreschild no. 8: Relationship to child's mother/father,0.0
n_pwcseparatem_8,nonreschild no. 8: Months since separated from child's parent,0.0
n_pwcseparatey_8,nonreschild no. 8: Years since separated from child's parent,0.0
n_nrcdoby_1,ncrrc no. 1: Non-resident child's DOB: year,1.3673
n_nrcsex_1,ncrrc no. 1: Non-resident child's sex,1.4378
n_reltonrc_1,ncrrc no. 1: Child's relationship to Respondent,1.5844
n_nrkidmis_1,ncrrc no. 1: More non-resident children under 16 check,0.936
n_nrcdoby_2,ncrrc no. 2: Non-resident child's DOB: year,0.5356
n_nrcsex_2,ncrrc no. 2: Non-resident child's sex,0.5779
n_reltonrc_2,ncrrc no. 2: Child's relationship to Respondent,0.6653
n_nrkidmis_2,ncrrc no. 2: More non-resident children under 16 check,0.4567
n_nrcdoby_3,ncrrc no. 3: Non-resident child's DOB: year,0.1494
n_nrcsex_3,ncrrc no. 3: Non-resident child's sex,0.1607
n_reltonrc_3,ncrrc no. 3: Child's relationship to Respondent,0.2058
n_nrkidmis_3,ncrrc no. 3: More non-resident children under 16 check,0.124
n_nrcdoby_4,ncrrc no. 4: Non-resident child's DOB: year,0.0592
n_nrcsex_4,ncrrc no. 4: Non-resident child's sex,0.062
n_reltonrc_4,ncrrc no. 4: Child's relationship to Respondent,0.093
n_nrkidmis_4,ncrrc no. 4: More non-resident children under 16 check,0.0705
n_nrcdoby_5,ncrrc no. 5: Non-resident child's DOB: year,0.0113
n_nrcsex_5,ncrrc no. 5: Non-resident child's sex,0.0085
n_reltonrc_5,ncrrc no. 5: Child's relationship to Respondent,0.0169
n_nrkidmis_5,ncrrc no. 5: More non-resident children under 16 check,0.0085
n_nrcdoby_6,ncrrc no. 6: Non-resident child's DOB: year,0.0056
n_nrcsex_6,ncrrc no. 6: Non-resident child's sex,0.0056
n_reltonrc_6,ncrrc no. 6: Child's relationship to Respondent,0.0113
n_nrkidmis_6,ncrrc no. 6: More non-resident children under 16 check,0.0056
n_nrcdoby_7,ncrrc no. 7: Non-resident child's DOB: year,0.0
n_nrcsex_7,ncrrc no. 7: Non-resident child's sex,0.0
n_reltonrc_7,ncrrc no. 7: Child's relationship to Respondent,0.0056
n_nrkidmis_7,ncrrc no. 7: More non-resident children under 16 check,0.0
n_nrcdoby_8,ncrrc no. 8: Non-resident child's DOB: year,0.0028
n_nrcsex_8,ncrrc no. 8: Non-resident child's sex,0.0028
n_reltonrc_8,ncrrc no. 8: Child's relationship to Respondent,0.0056
n_nrkidmis_8,ncrrc no. 8: More non-resident children under 16 check,0.0
n_nrcdoby_9,ncrrc no. 9: Non-resident child's DOB: year,0.0028
n_nrcsex_9,ncrrc no. 9: Non-resident child's sex,0.0028
n_reltonrc_9,ncrrc no. 9: Child's relationship to Respondent,0.0056
n_nrkidmis_9,ncrrc no. 9: More non-resident children under 16 check,0.0028
n_nrcdoby_10,ncrrc no. 10: Non-resident child's DOB: year,0.0028
n_nrcsex_10,ncrrc no. 10: Non-resident child's sex,0.0028
n_reltonrc_10,ncrrc no. 10: Child's relationship to Respondent,0.0028
n_nrkidmis_10,ncrrc no. 10: More non-resident children under 16 check,0.0028
n_psnumch,number of 10 yr olds answered parenting style of,2.578
n_pregm1,pregnancy 1: Month of pregnancy,1.2466
n_pregy41,pregnancy 1: Year of pregnancy,1.2565
n_pregft11,pregnancy 1: In vitro fertilisation treatment,0.0701
n_pregft31,pregnancy 1: Sperm donation,0.0701
n_pregft41,pregnancy 1: Egg donation,0.0701
n_pregft51,pregnancy 1: Artificial insemination,0.0701
n_pregft61,pregnancy 1: Other treatment,0.0701
n_pregft961,pregnancy 1: None of these,0.0701
n_pregspd1,pregnancy 1: Sperm donation,0.0045
n_pregout1,pregnancy 1: Outcome of pregnancy,2.1378
n_pregend1,pregnancy 1: How pregnancy ended,0.2694
n_endmnth1,pregnancy 1: Month pregnancy ended if not live birth,0.269
n_lchmulti1,pregnancy 1: Pregnancy resulted in multiple births,1.3532
n_pregm2,pregnancy 2: Month of pregnancy,0.089
n_pregy42,pregnancy 2: Year of pregnancy,0.0902
n_pregft12,pregnancy 2: In vitro fertilisation treatment,0.0052
n_pregft32,pregnancy 2: Sperm donation,0.0052
n_pregft42,pregnancy 2: Egg donation,0.0052
n_pregft52,pregnancy 2: Artificial insemination,0.0052
n_pregft62,pregnancy 2: Other treatment,0.0052
n_pregft962,pregnancy 2: None of these,0.0052
n_pregspd2,pregnancy 2: Sperm donation,0.0003
n_pregout2,pregnancy 2: Outcome of pregnancy,0.1141
n_pregend2,pregnancy 2: How pregnancy ended,0.0407
n_endmnth2,pregnancy 2: Month pregnancy ended if not live birth,0.0407
n_lchmulti2,pregnancy 2: Pregnancy resulted in multiple births,0.0273
n_pregm3,pregnancy 3: Month of pregnancy,0.0107
n_pregy43,pregnancy 3: Year of pregnancy,0.0107
n_pregft13,pregnancy 3: In vitro fertilisation treatment,0.0006
n_pregft33,pregnancy 3: Sperm donation,0.0006
n_pregft43,pregnancy 3: Egg donation,0.0006
n_pregft53,pregnancy 3: Artificial insemination,0.0006
n_pregft63,pregnancy 3: Other treatment,0.0006
n_pregft963,pregnancy 3: None of these,0.0006
n_pregspd3,pregnancy 3: Sperm donation,0.0
n_pregout3,pregnancy 3: Outcome of pregnancy,0.0129
n_pregend3,pregnancy 3: How pregnancy ended,0.0049
n_endmnth3,pregnancy 3: Month pregnancy ended if not live birth,0.0049
n_lchmulti3,pregnancy 3: Pregnancy resulted in multiple births,0.0034
n_pregm4,pregnancy 4: Month of pregnancy,0.0017
n_pregy44,pregnancy 4: Year of pregnancy,0.0017
n_pregft14,pregnancy 4: In vitro fertilisation treatment,0.0
n_pregft34,pregnancy 4: Sperm donation,0.0
n_pregft44,pregnancy 4: Egg donation,0.0
n_pregft54,pregnancy 4: Artificial insemination,0.0
n_pregft64,pregnancy 4: Other treatment,0.0
n_pregft964,pregnancy 4: None of these,0.0
n_pregspd4,pregnancy 4: Sperm donation,0.0
n_pregout4,pregnancy 4: Outcome of pregnancy,0.0034
n_pregend4,pregnancy 4: How pregnancy ended,0.0017
n_endmnth4,pregnancy 4: Month pregnancy ended if not live birth,0.0017
n_lchmulti4,pregnancy 4: Pregnancy resulted in multiple births,0.0004
n_opserv1,service no.1: Satisfaction with service use,13.4778
n_srvynot1,service no.1: Why not use service in last 12 months,4.2441
n_opserv2,service no.2: Satisfaction with service use,7.3801
n_srvynot2,service no.2: Why not use service in last 12 months,10.3157
n_opserv3,service no.3: Satisfaction with service use,0.5798
n_srvynot3,service no.3: Why not use service in last 12 months,17.1001
n_opserv4,service no.4: Satisfaction with service use,1.2304
n_srvynot4,service no.4: Why not use service in last 12 months,16.4662
n_opserv5,service no.5: Satisfaction with service use,1.2177
n_srvynot5,service no.5: Why not use service in last 12 months,16.5016
n_opserv6,service no.6: Satisfaction with service use,5.1238
n_srvynot6,service no.6: Why not use service in last 12 months,12.5867
n_opserv7,service no.7: Satisfaction with service use,0.7387
n_srvynot7,service no.7: Why not use service in last 12 months,16.9758
n_opserv8,service no.8: Satisfaction with service use,4.5414
n_srvynot8,service no.8: Why not use service in last 12 months,13.1806
n_opserv9,service no.9: Satisfaction with service use,1.2137
n_srvynot9,service no.9: Why not use service in last 12 months,16.5009
n_opserv10,service no.10: Satisfaction with service use,0.9705
n_srvynot10,service no.10: Why not use service in last 12 months,16.7387
n_lscyb41,stepchild no. 1: Year step-child joined resp HH,1.3166
n_lsclv1,stepchild no. 1: Step-child still lives in resp HH,1.4434
n_lscno1,stepchild no. 1: PNO of step-child in HH,0.3524
n_lchchkstep1,stepchild no. 1: Date of birth check - resident step-child,0.2819
n_lschhgmis1,stepchild no. 1: Child's other parent lives in household,0.0592
n_lscyd41,stepchild no. 1: Year of death - step-child,0.0085
n_lscsx1,stepchild no. 1: Sex of step-child,1.1249
n_lscal1,stepchild no. 1: Age of step-child when last lived with resp,0.967
n_lscby41,stepchild no. 1: Year of birth - step-child,0.874
n_reltopwcsfh1,stepchild no. 1: Relationship to child's mother/father,0.0085
n_lscyb42,stepchild no. 2: Year step-child joined resp HH,0.5892
n_lsclv2,stepchild no. 2: Step-child still lives in resp HH,0.6541
n_lscno2,stepchild no. 2: PNO of step-child in HH,0.1353
n_lchchkstep2,stepchild no. 2: Date of birth check - resident step-child,0.1043
n_lschhgmis2,stepchild no. 2: Child's other parent lives in household,0.0226
n_lscyd42,stepchild no. 2: Year of death - step-child,0.0028
n_lscsx2,stepchild no. 2: Sex of step-child,0.5328
n_lscal2,stepchild no. 2: Age of step-child when last lived with resp,0.4511
n_lscby42,stepchild no. 2: Year of birth - step-child,0.3806
n_reltopwcsfh2,stepchild no. 2: Relationship to child's mother/father,0.0
n_lscyb43,stepchild no. 3: Year step-child joined resp HH,0.1522
n_lsclv3,stepchild no. 3: Step-child still lives in resp HH,0.1748
n_lscno3,stepchild no. 3: PNO of step-child in HH,0.031
n_lchchkstep3,stepchild no. 3: Date of birth check - resident step-child,0.0197
n_lschhgmis3,stepchild no. 3: Child's other parent lives in household,0.0085
n_lscyd43,stepchild no. 3: Year of death - step-child,0.0
n_lscsx3,stepchild no. 3: Sex of step-child,0.1522
n_lscal3,stepchild no. 3: Age of step-child when last lived with resp,0.1128
n_lscby43,stepchild no. 3: Year of birth - step-child,0.0874
n_reltopwcsfh3,stepchild no. 3: Relationship to child's mother/father,0.0028
n_lscyb44,stepchild no. 4: Year step-child joined resp HH,0.0395
n_lsclv4,stepchild no. 4: Step-child still lives in resp HH,0.0507
n_lscno4,stepchild no. 4: PNO of step-child in HH,0.0056
n_lchchkstep4,stepchild no. 4: Date of birth check - resident step-child,0.0028
n_lschhgmis4,stepchild no. 4: Child's other parent lives in household,0.0028
n_lscyd44,stepchild no. 4: Year of death - step-child,0.0
n_lscsx4,stepchild no. 4: Sex of step-child,0.0479
n_lscal4,stepchild no. 4: Age of step-child when last lived with resp,0.0338
n_lscby44,stepchild no. 4: Year of birth - step-child,0.0338
n_reltopwcsfh4,stepchild no. 4: Relationship to child's mother/father,0.0
n_lscyb45,stepchild no. 5: Year step-child joined resp HH,0.0056
n_lsclv5,stepchild no. 5: Step-child still lives in resp HH,0.0085
n_lscno5,stepchild no. 5: PNO of step-child in HH,0.0028
n_lchchkstep5,stepchild no. 5: Date of birth check - resident step-child,0.0
n_lschhgmis5,stepchild no. 5: Child's other parent lives in household,0.0028
n_lscyd45,stepchild no. 5: Year of death - step-child,0.0
n_lscsx5,stepchild no. 5: Sex of step-child,0.0085
n_lscal5,stepchild no. 5: Age of step-child when last lived with resp,0.0028
n_lscby45,stepchild no. 5: Year of birth - step-child,0.0028
